,Major,Minor,ZipCode,DocumentDate,SalePrice,SqFtLot,SqFtTotLiving,Nuisances,Has_Nuisance,TrafficNoise,PowerLines,OtherNuisances,Is_WaterFrontLocation,WaterFrontLocation,Has_Porch,Has_OpenPorch,Has_EnclosedPorch,View_MtRainier,View_Olympics,View_Cascades,SeattleSkyline,View_PugetSound,View_LakeWashington,View_LakeSammamish,View_SmallLakeRiverCreek,BldgGrade,Has_Deck,Has_Finished_Basement,Has_Attached_Garage
4095,132830,340,98058,2019-06-19,527000,7632,2110,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
4096,132830,500,98058,2019-08-16,478000,6804,1980,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4097,132830,880,98058,2019-10-30,123000,7700,2200,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4098,132831,250,98058,2019-03-19,440000,10800,1970,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4099,132831,30,98058,2019-05-23,620000,18700,3110,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4100,132831,510,98058,2019-06-03,520000,7944,2520,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4101,132831,220,98058,2019-07-23,525000,11132,2410,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
4102,132832,1090,98058,2019-06-19,475000,7875,2440,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
4103,132832,740,98058,2019-06-20,540000,7500,2560,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
4104,132832,40,98058,2019-10-04,522000,7524,2310,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4105,132832,700,98058,2019-11-14,585000,12187,2400,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
4106,132833,160,98058,2019-01-07,474000,9579,2120,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4107,132833,860,98058,2019-05-10,525000,7910,1880,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
4108,132833,220,98058,2019-08-23,460000,7722,1600,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4109,132834,430,98058,2019-04-09,435000,7350,1400,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
4110,132834,410,98058,2019-05-08,430000,7413,1520,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
4111,132834,680,98058,2019-05-14,420000,10080,1180,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
4112,132834,640,98058,2019-07-03,465000,6825,1560,No Nuisances,0,0,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,5.0,1,0,1
4113,132834,170,98058,2019-07-29,355000,7560,1210,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
4114,132834,560,98058,2019-08-08,500000,9379,1880,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4115,132834,160,98058,2019-08-13,405000,8159,1210,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
4116,132834,420,98058,2019-08-20,415000,7350,1260,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
4117,132834,570,98058,2019-09-23,428300,7980,1640,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
4118,132835,70,98058,2019-03-19,460000,9005,1510,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
4119,132835,150,98058,2019-06-17,464000,14373,1540,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
4120,132835,160,98058,2019-12-06,440000,8614,1690,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,1
4121,132900,90,98005,2019-07-03,2075000,39098,3930,Power Lines,1,0,1,0,0,None,1,1,0,0,0,0,0,0,0,0,0,11.0,0,0,1
4122,132930,20,98030,2019-05-07,151746,6070,2880,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4123,132930,730,98030,2019-08-08,528000,5704,2210,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4124,132930,220,98030,2019-02-26,501000,7137,2650,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4125,132930,150,98030,2019-08-16,450000,6013,2260,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4126,132930,680,98030,2019-11-21,495000,5701,2480,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4127,132930,40,98030,2019-11-25,495000,6074,2279,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4128,132950,170,98001,2019-11-06,465000,5000,2310,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
4129,133027,90,98034,2019-08-06,845000,5499,2460,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4130,133029,140,98030,2019-11-27,434950,6782,1790,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4131,133030,621,98112,2019-06-04,1925000,9025,2500,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0
4132,133030,370,98112,2019-06-13,2788000,11050,4630,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,8.0,0,1,0
4133,133030,554,98112,2019-11-19,4750000,12266,5700,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,10.0,0,1,0
4134,133063,70,98112,2019-01-29,1211442,4441,3780,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4135,133063,540,98112,2019-02-14,1199995,4192,3580,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4136,133063,470,98112,2019-05-03,1040000,4162,2610,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4137,133063,620,98112,2019-06-08,1063000,4004,2630,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4138,133064,90,98112,2019-01-04,1175196,4035,3580,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4139,133064,240,98112,2019-01-09,1252201,4794,2980,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4140,133064,180,98112,2019-01-10,1284252,4794,2960,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4141,133064,110,98112,2019-01-15,1270192,3985,3780,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4142,133064,120,98112,2019-01-18,1313704,4404,3910,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4143,133064,170,98112,2019-01-18,1262024,5094,3290,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4144,133064,80,98112,2019-02-04,1248248,5882,3410,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4145,133064,70,98112,2019-02-27,1489088,6337,3780,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4146,133064,50,98112,2019-03-19,1416930,5334,3910,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4147,133064,60,98112,2019-04-09,1257840,5873,3220,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4148,133064,130,98112,2019-04-18,1155200,4793,2980,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4149,133064,190,98112,2019-04-23,1150995,4794,2960,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4150,133064,340,98112,2019-04-24,1407932,5233,3800,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4151,133064,350,98112,2019-06-10,1356514,5427,3910,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4152,133064,140,98112,2019-06-24,1165166,8923,2840,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4153,133064,310,98112,2019-07-08,1519297,6375,3800,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4154,133064,210,98112,2019-07-11,1355547,4583,4390,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4155,133064,300,98112,2019-07-18,1259773,5286,3580,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4156,133064,330,98112,2019-07-31,1406786,5743,4390,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4157,133064,220,98112,2019-08-12,1382622,5584,4390,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4158,133064,440,98112,2019-09-05,1164084,3925,3590,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0
4159,133064,380,98112,2019-09-06,1116235,3470,3440,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4160,133064,230,98112,2019-09-06,1292915,8123,4390,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4161,133064,260,98112,2019-09-27,960721,3619,2620,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
4162,133064,500,98112,2019-09-30,1197859,4665,2980,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4163,133064,200,98112,2019-10-08,1109995,5043,3170,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4164,133064,430,98112,2019-10-14,1200499,4797,3690,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
4165,133064,320,98112,2019-10-18,1269593,6291,3910,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4166,133064,490,98112,2019-10-24,1128786,3924,2960,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4167,133070,90,98092,2019-03-13,500000,8527,2490,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4168,133085,100,98053,2019-11-21,993000,21807,3400,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
4169,133090,250,98052,2019-06-28,841500,40887,1980,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4170,133090,260,98052,2019-10-23,800000,39015,2250,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
4171,133090,180,98052,2019-11-08,790000,34471,2040,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4172,133090,270,98052,2019-12-11,921000,34544,2800,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4173,133090,530,98053,2019-02-15,860000,37510,2140,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4174,133090,50,98053,2019-07-12,793000,37264,1850,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
4175,133090,780,98053,2019-07-27,523500,41760,1870,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4176,133091,360,98053,2019-07-09,1135000,109223,4570,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,1,1,1
4177,133110,70,98005,2019-08-12,1205000,35198,2190,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4178,133190,330,98072,2019-04-08,1200000,37103,3220,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
4179,133190,310,98072,2019-04-29,1494500,57405,3410,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,0,1
4180,133190,90,98072,2019-10-24,1125000,35001,4320,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,0,1
4181,133200,20,98053,2019-03-19,975000,36654,3160,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,1
4182,133200,160,98053,2019-05-06,985000,36284,3290,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,0,0
4183,133200,300,98053,2019-07-10,926000,35027,2680,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
4184,133205,230,98053,2019-03-05,559000,6788,2975,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4185,133205,540,98053,2019-06-07,539800,6902,2975,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4186,133205,420,98053,2019-07-24,512000,6603,2671,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4187,133205,110,98053,2019-07-27,549800,7413,2975,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4188,133205,430,98053,2019-09-20,535000,6834,2796,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4189,133205,720,98053,2019-10-10,545000,6303,2975,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4190,133205,590,98053,2019-11-04,510000,6411,2343,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4191,133205,300,98053,2019-11-21,545000,5500,2796,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4192,133210,640,98053,2019-03-18,525000,4769,2343,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4193,133210,140,98053,2019-06-24,535000,5442,2796,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4194,133210,200,98053,2019-07-18,518950,5457,2975,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4195,133220,70,98031,2019-08-06,565000,10010,3330,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
4196,133270,240,98056,2019-10-01,447000,1968,1950,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
4197,133273,190,98058,2019-02-12,630257,4503,2822,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4198,133273,270,98058,2019-03-21,669111,3920,3242,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4199,133273,310,98058,2019-04-15,673121,3920,3315,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4200,133273,150,98058,2019-08-14,617990,4000,2822,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4201,133273,280,98058,2019-10-17,731051,4548,3315,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4202,133273,600,98058,2019-11-26,654990,4307,3242,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
4203,133273,710,98058,2019-05-17,5460000,5096,2239,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4204,133273,550,98058,2019-05-17,5460000,5154,2524,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4205,133273,570,98058,2019-05-17,5460000,4952,2239,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4206,133273,580,98058,2019-05-17,5460000,4951,2422,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
4207,133273,240,98058,2019-06-06,150000,5362,3017,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4208,133273,140,98058,2019-06-06,150000,6406,3017,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
4209,133330,105,98112,2019-04-15,2000000,9472,3610,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,2,0,0,0,0,0,7.0,0,0,1
4210,133330,5,98112,2019-09-13,1850000,15100,2760,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,0,1,1
4211,133630,325,98102,2019-01-03,360000,4974,2770,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
4212,133630,330,98102,2019-02-24,1600000,4247,2250,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
4213,133630,155,98102,2019-04-02,1524500,5800,2830,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0
4214,133630,45,98102,2019-07-18,1350000,5800,2260,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,0
4215,133630,295,98102,2019-09-11,1200000,7177,1750,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0
4216,133630,200,98102,2019-09-30,1210000,4311,2920,No Nuisances,0,0,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,6.0,0,1,0
4217,133630,425,98102,2019-11-05,3275000,4573,2980,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,1,0
4218,133630,550,98102,2019-11-11,3250000,9095,6350,Traffic Noise,1,1,0,0,0,None,1,1,1,0,0,0,0,0,0,0,0,8.0,1,1,0
4219,133680,620,98112,2019-02-11,1380000,4500,2860,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0
4220,133680,700,98112,2019-03-18,1780000,5760,3120,No Nuisances,0,0,0,0,0,None,1,1,1,0,0,0,0,0,0,0,0,7.0,0,0,0
4221,133680,665,98112,2019-10-25,1350000,6000,3600,No Nuisances,0,0,0,0,0,None,1,1,1,0,0,0,0,0,0,0,0,8.0,0,1,0
4222,133680,725,98112,2019-11-01,2385000,5760,4750,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,1,1,0
4223,133680,800,98112,2019-11-05,1534870,2150,2490,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0
4224,133680,645,98112,2019-12-02,2785000,6000,4430,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,1,0
4225,133680,480,98112,2019-12-18,1064000,6000,4490,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,1,0
4226,133730,240,98112,2019-04-04,2135000,5610,5120,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,1,0
4227,133730,120,98112,2019-05-09,2100000,6300,4320,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,0
4228,133780,85,98112,2019-01-22,985000,4050,2040,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,0
4229,133780,965,98112,2019-03-21,272047,4800,3650,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0
4230,133780,175,98112,2019-03-29,220000,4800,1370,No Nuisances,0,0,0,0,0,None,1,1,1,0,0,0,0,0,0,0,0,5.0,0,1,0
4231,133780,1090,98112,2019-05-27,2250000,3231,3510,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0
4232,133780,1091,98112,2019-05-27,2250000,1566,400,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
4233,133780,325,98112,2019-07-10,2550000,7200,3440,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,1,0,0
4234,133780,235,98112,2019-07-10,1375000,4800,2450,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
4235,133780,145,98112,2019-09-25,1500000,4800,3490,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
4236,133780,480,98112,2019-12-09,3175000,6000,4080,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,0,0
4237,133830,365,98112,2019-01-09,2100000,6900,3330,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,0
4238,133830,335,98112,2019-07-03,3350000,8640,4070,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,0,1,0
4239,133830,495,98112,2019-07-19,2300000,8050,3510,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,0
4240,133830,60,98112,2019-10-04,2285000,4320,2850,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,0,0
4241,133830,20,98112,2019-11-22,1975000,4320,2240,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,0
4242,133860,225,98112,2019-04-29,2725000,6480,4440,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,3,0,0,3,0,0,8.0,1,1,1
4243,133860,205,98112,2019-11-06,1500000,15243,4440,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,2,0,0,2,0,0,6.0,0,1,1
4244,133880,280,98112,2019-04-18,2050000,6900,2650,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0
4245,133880,510,98112,2019-06-09,1834100,5400,3320,Other Nuisances,1,2,0,1,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0
4246,133880,585,98112,2019-06-18,1650000,5088,2760,Other Nuisances,1,0,0,1,0,None,1,1,0,0,0,2,0,0,0,0,0,7.0,1,1,0
4247,133880,285,98112,2019-08-08,1521110,6900,2420,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,1,0
4248,133880,520,98112,2019-08-28,1340000,5400,2490,Traffic Noise,1,2,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,0
4249,133880,1045,98112,2019-09-24,1235000,3572,2110,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
4250,133880,205,98112,2019-09-26,1025000,4600,4010,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
4251,133880,1055,98112,2019-10-03,825000,3600,1430,Traffic Noise,1,2,0,0,0,None,1,1,1,0,0,0,0,0,0,0,0,5.0,0,1,0
4252,133880,645,98112,2019-10-14,800000,5145,1770,Other Nuisances,1,2,0,1,0,None,1,1,1,0,0,0,0,0,0,0,0,5.0,0,0,0
4253,133880,825,98112,2019-10-18,950000,4600,2350,Other Nuisances,1,0,0,1,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
4254,133880,775,98112,2019-11-14,1805000,5750,3100,Other Nuisances,1,0,0,1,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0
4255,133930,20,98112,2019-09-17,1400000,4337,2480,Other Nuisances,1,1,0,1,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,0,0
4256,134230,55,98112,2019-08-22,2437500,5005,4130,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
4257,134230,46,98112,2019-04-21,1250000,1132,1560,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,0
4258,134230,43,98112,2019-05-12,1150000,1070,1780,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,1,0
4259,134230,47,98112,2019-06-12,1100000,827,1560,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,0
4260,134230,48,98112,2019-06-22,1175000,1085,1560,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,0
4261,134230,44,98112,2019-07-17,1080000,782,1800,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,1,0
4262,134230,45,98112,2019-11-15,1025000,1025,1900,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,1,0
4263,134430,275,98112,2019-05-08,717500,3570,950,Traffic Noise,1,2,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
4264,134430,270,98112,2019-07-24,947500,4200,2030,Traffic Noise,1,2,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
4265,134430,90,98112,2019-08-11,1171000,2700,1480,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
4266,134430,390,98112,2019-11-15,886000,4200,1630,Other Nuisances,1,2,0,1,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
4267,134630,4,98112,2019-09-27,1850000,6030,3000,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,10.0,1,0,1
4268,134930,40,98032,2019-09-23,350000,14850,1890,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,0,0
